node,entrez,gene_name,initial,ppion
2127.0,4207,BORCS8-MEF2B,TRUE,FALSE
2128.0,28985,MCTS1,TRUE,FALSE
2129.0,79711,IPO4,TRUE,FALSE
2130.0,1642,DDB1,TRUE,FALSE
2131.0,4891,SLC11A2,TRUE,FALSE
2132.0,10969,EBNA1BP2,TRUE,FALSE
2133.0,6152,RPL24,TRUE,FALSE
2134.0,4151,MB,TRUE,FALSE
2135.0,55505,NOP10,TRUE,FALSE
2136.0,653275,CFC1B,TRUE,FALSE
2137.0,598,BCL2L1,TRUE,FALSE
2138.0,7263,TST,TRUE,FALSE
2139.0,84365,NIFK,TRUE,FALSE
2140.0,51095,TRNT1,TRUE,FALSE
2141.0,10755,GIPC1,TRUE,FALSE
2142.0,3066,HDAC2,TRUE,FALSE
2143.0,55601,DDX60,TRUE,FALSE
2144.0,51326,ARL17A,TRUE,FALSE
2145.0,55038,CDCA4,TRUE,FALSE
2146.0,23170,TTLL12,TRUE,FALSE
2147.0,9611,NCOR1,TRUE,FALSE
2148.0,10199,MPHOSPH10,TRUE,FALSE
2149.0,5979,RET,TRUE,FALSE
2150.0,653,BMP5,TRUE,FALSE
2151.0,9882,TBC1D4,TRUE,FALSE
2152.0,5747,PTK2,TRUE,FALSE
2153.0,653857,ACTR3C,TRUE,FALSE
2154.0,84844,PHF5A,TRUE,FALSE
2155.0,6273,S100A2,TRUE,FALSE
2156.0,79726,WDR59,TRUE,FALSE
2157.0,51118,UTP11,TRUE,FALSE
2158.0,27293,SMPDL3B,TRUE,FALSE
2159.0,6767,ST13,TRUE,FALSE
2160.0,6839,SUV39H1,TRUE,FALSE
2161.0,54468,MIOS,TRUE,FALSE
2162.0,219453,OR8K5,TRUE,FALSE
2163.0,63979,FIGNL1,TRUE,FALSE
2164.0,5687,PSMA6,TRUE,FALSE
2165.0,5689,PSMB1,TRUE,FALSE
2166.0,86,ACTL6A,TRUE,FALSE
2167.0,54952,TRNAU1AP,TRUE,FALSE
2168.0,10528,NOP56,TRUE,FALSE
2169.0,5822,PWP2,TRUE,FALSE
2170.0,1071,CETP,TRUE,FALSE
2171.0,8721,EDF1,TRUE,FALSE
2172.0,10350,ABCA9,TRUE,FALSE
2173.0,114799,ESCO1,TRUE,FALSE
2174.0,3690,ITGB3,TRUE,FALSE
2175.0,871,SERPINH1,TRUE,FALSE
2176.0,26121,PRPF31,TRUE,FALSE
2177.0,64425,POLR1E,TRUE,FALSE
2178.0,100506164,HSFX1,TRUE,FALSE
2179.0,55651,NHP2,TRUE,FALSE
2180.0,8468,FKBP6,TRUE,FALSE
2181.0,5704,PSMC4,TRUE,FALSE
2182.0,9933,PUM3,TRUE,FALSE
2183.0,64216,TFB2M,TRUE,FALSE
2184.0,3586,IL10,TRUE,FALSE
2185.0,26154,ABCA12,TRUE,FALSE
2186.0,5901,RAN,TRUE,FALSE
2187.0,140707,BRI3BP,TRUE,FALSE
2188.0,54984,PINX1,TRUE,FALSE
2189.0,102157402,AK6,TRUE,FALSE
2190.0,10944,C11orf58,TRUE,FALSE
2191.0,3206,HOXA10,TRUE,FALSE
2192.0,5654,HTRA1,TRUE,FALSE
2193.0,22824,HSPA4L,TRUE,FALSE
2194.0,9595,CYTIP,TRUE,FALSE
2195.0,7150,TOP 1.00,TRUE,FALSE
2196.0,23144,ZC3H3,TRUE,FALSE
2197.0,6999,TDO2,TRUE,FALSE
2198.0,3094,HINT1,TRUE,FALSE
2199.0,4799,NFX1,TRUE,FALSE
2200.0,9097,USP14,TRUE,FALSE
2201.0,6622,SNCA,TRUE,FALSE
2202.0,7076,TIMP1,TRUE,FALSE
2203.0,203100,HTRA4,TRUE,FALSE
2204.0,7009,TMBIM6,TRUE,FALSE
2205.0,51661,FKBP7,TRUE,FALSE
2206.0,11146,GLMN,TRUE,FALSE
2207.0,284525,SLC9C2,TRUE,FALSE
2208.0,92170,MTG1,TRUE,FALSE
2209.0,6801,STRN,TRUE,FALSE
2210.0,4600,MX2,TRUE,FALSE
2211.0,5427,POLE2,TRUE,FALSE
2212.0,92667,MGME1,TRUE,FALSE
2213.0,7266,DNAJC7,TRUE,FALSE
2214.0,116835,HSPA12B,TRUE,FALSE
2215.0,824,CAPN2,TRUE,FALSE
2216.0,3662,IRF4,TRUE,FALSE
2217.0,2625,GATA3,TRUE,FALSE
2218.0,83933,HDAC10,TRUE,FALSE
2219.0,79039,DDX54,TRUE,FALSE
2220.0,7026,NR2F2,TRUE,FALSE
2221.0,57282,SLC4A10,TRUE,FALSE
2222.0,5535,PPP3R2,TRUE,FALSE
2223.0,441631,TSPAN11,TRUE,FALSE
2224.0,3178,HNRNPA1,TRUE,FALSE
2225.0,2091,FBL,TRUE,FALSE
2226.0,56005,MYDGF,TRUE,FALSE
2227.0,26354,GNL3,TRUE,FALSE
2228.0,10574,CCT7,TRUE,FALSE
2229.0,6277,S100A6,TRUE,FALSE
2230.0,23246,BOP 1.00,TRUE,FALSE
2231.0,222484,LNX2,TRUE,FALSE
2232.0,4313,MMP2,TRUE,FALSE
2233.0,908,CCT6A,TRUE,FALSE
2234.0,1762,DMWD,TRUE,FALSE
2235.0,164045,HFM1,TRUE,FALSE
2236.0,51605,TRMT6,TRUE,FALSE
2237.0,57050,UTP3,TRUE,FALSE
2238.0,5437,POLR2H,TRUE,FALSE
2239.0,24148,PRPF6,TRUE,FALSE
2240.0,16,AARS1,TRUE,FALSE
2241.0,84444,DOT1L,TRUE,FALSE
2242.0,1831,TSC22D3,TRUE,FALSE
2243.0,115123,MARCHF3,TRUE,FALSE
2244.0,27042,UTP25,TRUE,FALSE
2245.0,147657,ZNF480,TRUE,FALSE
2246.0,81551,STMN4,TRUE,FALSE
2247.0,2709,GJB5,TRUE,FALSE
2248.0,6430,SRSF5,TRUE,FALSE
2249.0,10134,BCAP31,TRUE,FALSE
2250.0,9820,CUL7,TRUE,FALSE
2251.0,151636,DTX3L,TRUE,FALSE
2252.0,118980,SFXN2,TRUE,FALSE
2253.0,51154,MRTO4,TRUE,FALSE
2254.0,1718,DHCR24,TRUE,FALSE
2255.0,6418,SET,TRUE,FALSE
2256.0,7001,PRDX2,TRUE,FALSE
2257.0,6421,SFPQ,TRUE,FALSE
2258.0,6604,SMARCD3,TRUE,FALSE
2259.0,91860,CALML4,TRUE,FALSE
2260.0,5738,PTGFRN,TRUE,FALSE
2261.0,389161,ANKUB1,FALSE,FALSE
2262.0,5982,RFC2,TRUE,FALSE
2263.0,51703,ACSL5,TRUE,FALSE
2264.0,4209,MEF2D,TRUE,FALSE
2265.0,793,CALB1,TRUE,FALSE
2266.0,6777,STAT5B,TRUE,FALSE
2267.0,4208,MEF2C,TRUE,FALSE
2268.0,3400,ID4,TRUE,FALSE
2269.0,100885848,PTGES3L,TRUE,FALSE
2270.0,23636,NUP62,TRUE,FALSE
2271.0,7113,TMPRSS2,TRUE,FALSE
2272.0,5682,PSMA1,TRUE,FALSE
2273.0,57010,CABP4,TRUE,FALSE
2274.0,29997,NOP53,TRUE,FALSE
2275.0,3182,HNRNPAB,TRUE,FALSE
2276.0,29889,GNL2,TRUE,FALSE
2277.0,2289,FKBP5,TRUE,FALSE
2278.0,29894,CPSF1,TRUE,FALSE
2279.0,26259,FBXW8,TRUE,FALSE
2280.0,10910,SUGT1,TRUE,FALSE
2281.0,6611,SMS,TRUE,FALSE
2282.0,7187,TRAF3,TRUE,FALSE
2283.0,3310,HSPA6,TRUE,FALSE
2284.0,65083,NOL6,TRUE,FALSE
2285.0,64318,NOC3L,TRUE,FALSE
2286.0,400961,PAIP2B,TRUE,FALSE
2287.0,23193,GANAB,TRUE,FALSE
2288.0,26993,AKAP8L,TRUE,FALSE
2289.0,10465,PPIH,TRUE,FALSE
2290.0,79109,MAPKAP1,TRUE,FALSE
2291.0,10924,SMPDL3A,TRUE,FALSE
2292.0,83648,FAM167A,TRUE,FALSE
2293.0,10286,BCAS2,TRUE,FALSE
2294.0,2794,GNL1,TRUE,FALSE
2295.0,9429,ABCG2,TRUE,FALSE
2296.0,10949,HNRNPA0,TRUE,FALSE
2297.0,9343,EFTUD2,TRUE,FALSE
2298.0,8648,NCOA1,TRUE,FALSE
2299.0,10527,IPO7,TRUE,FALSE
2300.0,10241,CALCOCO2,TRUE,FALSE
2301.0,91351,DDX60L,TRUE,FALSE
2302.0,30818,KCNIP3,TRUE,FALSE
2303.0,8991,SELENBP1,TRUE,FALSE
2304.0,55898,UNC45A,TRUE,FALSE
2305.0,22843,PPM1E,TRUE,FALSE
2306.0,9498,SLC4A8,TRUE,FALSE
2307.0,116071,BATF2,TRUE,FALSE
2308.0,5695,PSMB7,TRUE,FALSE
2309.0,3661,IRF3,TRUE,FALSE
2310.0,2731,GLDC,TRUE,FALSE
2311.0,10212,DDX39A,TRUE,FALSE
2312.0,285175,UNC80,TRUE,FALSE
2313.0,6904,TBCD,TRUE,FALSE
2314.0,10813,UTP14A,TRUE,FALSE
2315.0,85315,PAQR8,TRUE,FALSE
2316.0,64949,MRPS26,TRUE,FALSE
2317.0,56942,CMC2,TRUE,FALSE
2318.0,259217,HSPA12A,TRUE,FALSE
2319.0,9221,NOLC1,TRUE,FALSE
2320.0,83638,C11orf68,TRUE,FALSE
2321.0,4234,METTL1,TRUE,FALSE
2322.0,3300,DNAJB2,TRUE,FALSE
2323.0,5270,SERPINE2,TRUE,FALSE
2324.0,2308,FOXO1,TRUE,FALSE
2325.0,4676,NAP1L4,TRUE,FALSE
2326.0,3603,IL16,TRUE,FALSE
2327.0,10534,ZNRD2,TRUE,FALSE
2328.0,25909,AHCTF1,TRUE,FALSE
2329.0,5985,RFC5,TRUE,FALSE
2330.0,5191,PEX7,TRUE,FALSE
2331.0,157570,ESCO2,TRUE,FALSE
2332.0,6838,SURF6,TRUE,FALSE
2333.0,93408,MYL10,TRUE,FALSE
2334.0,1406,CRX,TRUE,FALSE
2335.0,8761,PABPC4,TRUE,FALSE
2336.0,6230,RPS25,TRUE,FALSE
2337.0,23165,NUP205,TRUE,FALSE
2338.0,79029,AFG2B,TRUE,FALSE
2339.0,81887,LAS1L,TRUE,FALSE
2340.0,2958,GTF2A2,TRUE,FALSE
2341.0,58498,MYL7,TRUE,FALSE
2342.0,4719,NDUFS1,TRUE,FALSE
2343.0,4632,MYL1,TRUE,FALSE
2344.0,56980,PRDM10,TRUE,FALSE
2345.0,3708,ITPR1,TRUE,FALSE
2346.0,51773,RSF1,TRUE,FALSE
2347.0,23020,SNRNP200,TRUE,FALSE
2348.0,1653,DDX1,TRUE,FALSE
2349.0,7447,VSNL1,TRUE,FALSE
2350.0,160622,TAMALIN,TRUE,FALSE
2351.0,2706,GJB2,TRUE,FALSE
2352.0,1757,SARDH,TRUE,FALSE
2353.0,6263,RYR3,TRUE,FALSE
2354.0,3185,HNRNPF,TRUE,FALSE
2355.0,7704,ZBTB16,TRUE,FALSE
2356.0,9319,TRIP13,TRUE,FALSE
2357.0,3488,IGFBP5,TRUE,FALSE
2358.0,339416,ANKRD45,TRUE,FALSE
2359.0,89765,RSPH1,TRUE,FALSE
2360.0,117246,FTSJ3,TRUE,FALSE
2361.0,9647,PPM1F,TRUE,FALSE
2362.0,374,AREG,TRUE,FALSE
2363.0,6318,SERPINB4,TRUE,FALSE
2364.0,51493,RTCB,TRUE,FALSE
2365.0,56904,SH3GLB2,TRUE,FALSE
2366.0,23746,AIPL1,TRUE,FALSE
2367.0,28987,NOB1,TRUE,FALSE
2368.0,3187,HNRNPH1,TRUE,FALSE
2369.0,5947,RBP1,TRUE,FALSE
2370.0,1394,CRHR1,TRUE,FALSE
2371.0,5481,PPID,TRUE,FALSE
2372.0,9531,BAG3,TRUE,FALSE
2373.0,392843,IQCA1L,TRUE,FALSE
2374.0,23760,PITPNB,TRUE,FALSE
2375.0,23352,UBR4,TRUE,FALSE
2376.0,26227,PHGDH,TRUE,FALSE
2377.0,1984,EIF5A,TRUE,FALSE
2378.0,116447,TOP1MT,TRUE,FALSE
2379.0,85364,ZCCHC3,TRUE,FALSE
2380.0,5966,REL,TRUE,FALSE
2381.0,1259,CNGA1,TRUE,FALSE
2382.0,8612,PLPP2,TRUE,FALSE
2383.0,9790,BMS1,TRUE,FALSE
2384.0,256933,NPB,TRUE,FALSE
2385.0,9497,SLC4A7,TRUE,FALSE
2386.0,11103,KRR1,TRUE,FALSE
2387.0,6175,RPLP0,TRUE,FALSE
2388.0,64859,NABP1,TRUE,FALSE
2389.0,20,ABCA2,TRUE,FALSE
2390.0,55843,ARHGAP15,TRUE,FALSE
2391.0,6790,AURKA,TRUE,FALSE
2392.0,1352,COX10,TRUE,FALSE
2393.0,2222,FDFT1,TRUE,FALSE
2394.0,5706,PSMC6,TRUE,FALSE
2395.0,124989,EFCAB13,TRUE,FALSE
2396.0,3638,INSIG1,TRUE,FALSE
2397.0,2495,FTH1,TRUE,FALSE
2398.0,51520,LARS1,TRUE,FALSE
2399.0,10628,TXNIP,TRUE,FALSE
2400.0,51501,HIKESHI,TRUE,FALSE
2401.0,6502,SKP2,TRUE,FALSE
2402.0,1789,DNMT3B,TRUE,FALSE
2403.0,6202,RPS8,TRUE,FALSE
2404.0,7008,TEF,TRUE,FALSE
2405.0,6281,S100A10,TRUE,FALSE
2406.0,9868,TOMM70,TRUE,FALSE
2407.0,6856,SYPL1,TRUE,FALSE
2408.0,90141,EFCAB11,TRUE,FALSE
2409.0,85476,GFM1,TRUE,FALSE
2410.0,80135,RPF1,TRUE,FALSE
2411.0,7225,TRPC6,TRUE,FALSE
2412.0,83697,SLC4A9,TRUE,FALSE
2413.0,84553,FAXC,TRUE,FALSE
2414.0,6447,SCG5,TRUE,FALSE
2415.0,728340,GTF2H2C,TRUE,FALSE
2416.0,84288,EFCAB2,TRUE,FALSE
2417.0,191,AHCY,TRUE,FALSE
2418.0,9939,RBM8A,TRUE,FALSE
2419.0,9136,RRP9,TRUE,FALSE
2420.0,130106,CIB4,TRUE,FALSE
2421.0,1933,EEF1B2,TRUE,FALSE
2422.0,10155,TRIM28,TRUE,FALSE
2423.0,51234,EMC4,TRUE,FALSE
2424.0,8031,NCOA4,TRUE,FALSE
2425.0,55621,TRMT1,TRUE,FALSE
2426.0,83695,RHNO1,TRUE,FALSE
2427.0,3298,HSF2,TRUE,FALSE
2428.0,9590,AKAP12,TRUE,FALSE
2429.0,11137,PWP1,TRUE,FALSE
2430.0,283237,TTC9C,TRUE,FALSE
2431.0,5037,PEBP1,TRUE,FALSE
2432.0,10347,ABCA7,TRUE,FALSE
2433.0,11140,CDC37,TRUE,FALSE
2434.0,4803,NGF,TRUE,FALSE
2435.0,3065,HDAC1,TRUE,FALSE
2436.0,4001,LMNB1,TRUE,FALSE
2437.0,8078,USP5,TRUE,FALSE
2438.0,51018,RRP15,TRUE,FALSE
2439.0,3306,HSPA2,TRUE,FALSE
2440.0,51096,UTP18,TRUE,FALSE
2441.0,604,BCL6,TRUE,FALSE
2442.0,51547,SIRT7,TRUE,FALSE
2443.0,7476,WNT7A,TRUE,FALSE
2444.0,79631,EFL1,TRUE,FALSE
2445.0,148811,PM20D1,TRUE,FALSE
2446.0,9666,DZIP3,TRUE,FALSE
2447.0,7431,VIM,TRUE,FALSE
2448.0,9238,TBRG4,TRUE,FALSE
2449.0,143689,PIWIL4,TRUE,FALSE
2450.0,7178,TPT1,TRUE,FALSE
2451.0,597,BCL2A1,TRUE,FALSE
2452.0,5315,PKM,TRUE,FALSE
2453.0,10856,RUVBL2,TRUE,FALSE
2454.0,9575,CLOCK,TRUE,FALSE
2455.0,4205,MEF2A,TRUE,FALSE
2456.0,406,BMAL1,TRUE,FALSE
2457.0,8630,HSD17B6,TRUE,FALSE
2458.0,55646,LYAR,TRUE,FALSE
2459.0,64409,GALNT17,TRUE,FALSE
2460.0,10693,CCT6B,TRUE,FALSE
2461.0,5480,PPIC,TRUE,FALSE
2462.0,54664,TMEM106B,TRUE,FALSE
2463.0,2130,EWSR1,TRUE,FALSE
2464.0,1937,EEF1G,TRUE,FALSE
2465.0,10083,USH1C,TRUE,FALSE
2466.0,79050,NOC4L,TRUE,FALSE
2467.0,10291,SF3A1,TRUE,FALSE
2468.0,100130086,HSFX2,TRUE,FALSE
2469.0,9612,NCOR2,TRUE,FALSE
2470.0,1915,EEF1A1,TRUE,FALSE
2471.0,29895,MYL11,TRUE,FALSE
2472.0,10492,SYNCRIP,TRUE,FALSE
2473.0,5190,PEX6,TRUE,FALSE
2474.0,84294,UTP23,TRUE,FALSE
2475.0,9049,AIP,TRUE,FALSE
2476.0,57835,SLC4A5,TRUE,FALSE
2477.0,64969,MRPS5,TRUE,FALSE
2478.0,55153,SDAD1,TRUE,FALSE
2479.0,9131,AIFM1,TRUE,FALSE
2480.0,79645,CLXN,TRUE,FALSE
2481.0,8563,THOC5,TRUE,FALSE
2482.0,84525,HOPX,TRUE,FALSE
2483.0,254173,TTLL10,TRUE,FALSE
2484.0,6187,RPS2,TRUE,FALSE
2485.0,55341,LSG1,TRUE,FALSE
2486.0,84681,HINT2,TRUE,FALSE
2487.0,9604,RNF14,TRUE,FALSE
2488.0,6576,SLC25A1,TRUE,FALSE
2489.0,9231,DLG5,TRUE,FALSE
2490.0,8503,PIK3R3,TRUE,FALSE
2491.0,6238,RRBP1,TRUE,FALSE
2492.0,5468,PPARG,TRUE,FALSE
2493.0,5336,PLCG2,TRUE,FALSE
2494.0,8291,DYSF,TRUE,FALSE
2495.0,55299,BRIX1,TRUE,FALSE
2496.0,2274,FHL2,TRUE,FALSE
2497.0,4830,NME1,TRUE,FALSE
2498.0,100529257,SYNJ2BP-COX16,TRUE,FALSE
2499.0,200014,CC2D1B,TRUE,FALSE
2500.0,26519,TIMM10,TRUE,FALSE
2501.0,81502,HM13,TRUE,FALSE
2502.0,11261,CHP1,TRUE,FALSE
2503.0,5683,PSMA2,TRUE,FALSE
2504.0,3043,HBB,TRUE,FALSE
2505.0,6426,SRSF1,TRUE,FALSE
2506.0,55197,RPRD1A,TRUE,FALSE
2507.0,54541,DDIT4,TRUE,FALSE
2508.0,8671,SLC4A4,TRUE,FALSE
2509.0,9510,ADAMTS1,TRUE,FALSE
2510.0,2171,FABP5,TRUE,FALSE
2511.0,10514,MYBBP1A,TRUE,FALSE
2512.0,4931,NVL,TRUE,FALSE
2513.0,254552,NUDT8,TRUE,FALSE
2514.0,253314,EIF4E1B,TRUE,FALSE
2515.0,11328,FKBP9,TRUE,FALSE
2516.0,5189,PEX1,TRUE,FALSE
2517.0,50,ACO2,TRUE,FALSE
2518.0,5957,RCVRN,TRUE,FALSE
2519.0,6274,S100A3,TRUE,FALSE
2520.0,7407,VARS1,TRUE,FALSE
2521.0,83443,SF3B5,TRUE,FALSE
2522.0,5524,PTPA,TRUE,FALSE
2523.0,10607,TBL3,TRUE,FALSE
2524.0,79625,NDNF,TRUE,FALSE
2525.0,63928,CHP2,TRUE,FALSE
2526.0,117,ADCYAP1R1,TRUE,FALSE
2527.0,51728,POLR3K,TRUE,FALSE
2528.0,5223,PGAM1,TRUE,FALSE
2529.0,6446,SGK1,TRUE,FALSE
2530.0,5771,PTPN2,TRUE,FALSE
2531.0,23460,ABCA6,TRUE,FALSE
2532.0,7465,WEE1,TRUE,FALSE
2533.0,84708,LNX1,TRUE,FALSE
2534.0,90952,ESAM,TRUE,FALSE
2535.0,162333,MARCHF10,TRUE,FALSE
2536.0,8402,SLC25A11,TRUE,FALSE
2537.0,151742,PPM1L,TRUE,FALSE
2538.0,6185,RPN2,TRUE,FALSE
2539.0,51035,UBXN1,TRUE,FALSE
2540.0,6137,RPL13,TRUE,FALSE
2541.0,9987,HNRNPDL,TRUE,FALSE
2542.0,5599,MAPK8,TRUE,FALSE
2543.0,25862,USP49,TRUE,FALSE
2544.0,64374,SIL1,TRUE,FALSE
2545.0,84896,ATAD1,TRUE,FALSE
2546.0,10728,PTGES3,TRUE,FALSE
2547.0,54862,CC2D1A,TRUE,FALSE
2548.0,9915,ARNT2,TRUE,FALSE
2549.0,9093,DNAJA3,TRUE,FALSE
2550.0,80218,NAA50,TRUE,FALSE
2551.0,94031,HTRA3,TRUE,FALSE
2552.0,9368,NHERF1,TRUE,FALSE
2553.0,891,CCNB1,TRUE,FALSE
2554.0,26995,TRUB2,TRUE,FALSE
2555.0,9277,WDR46,TRUE,FALSE
2556.0,55813,UTP6,TRUE,FALSE
2557.0,9670,IPO13,TRUE,FALSE
2558.0,10785,WDR4,TRUE,FALSE
2559.0,10844,TUBGCP2,TRUE,FALSE
2560.0,5036,PA2G4,TRUE,FALSE
2561.0,54532,USP53,TRUE,FALSE
2562.0,56902,PNO1,TRUE,FALSE
2563.0,10450,PPIE,TRUE,FALSE
2564.0,80854,SETD7,TRUE,FALSE
2565.0,646817,SETSIP,TRUE,FALSE
2566.0,10519,CIB1,TRUE,FALSE
2567.0,5684,PSMA3,TRUE,FALSE
2568.0,51061,TXNDC11,TRUE,FALSE
2569.0,2107,ETF1,TRUE,FALSE
2570.0,8777,MPDZ,TRUE,FALSE
2571.0,3316,HSPB2,TRUE,FALSE
2572.0,55003,PAK1IP1,TRUE,FALSE
2573.0,3558,IL2,TRUE,FALSE
2574.0,6428,SRSF3,TRUE,FALSE
2575.0,1719,DHFR,TRUE,FALSE
2576.0,54675,CRLS1,TRUE,FALSE
2577.0,705,BYSL,TRUE,FALSE
2578.0,27339,PRPF19,TRUE,FALSE
2579.0,56254,RNF20,TRUE,FALSE
2580.0,19,ABCA1,TRUE,FALSE
2581.0,84549,MAK16,TRUE,FALSE
2582.0,23508,TTC9,TRUE,FALSE
2583.0,2353,FOS,TRUE,FALSE
2584.0,10360,NPM3,TRUE,FALSE
2585.0,161742,SPRED1,TRUE,FALSE
2586.0,5300,PIN1,TRUE,FALSE
2587.0,6722,SRF,TRUE,FALSE
2588.0,1069,CETN2,TRUE,FALSE
2589.0,23212,RRS1,TRUE,FALSE
2590.0,5339,PLEC,TRUE,FALSE
2591.0,9626,GUCA1C,TRUE,FALSE
2592.0,9255,AIMP1,TRUE,FALSE
2593.0,5690,PSMB2,TRUE,FALSE
2594.0,10014,HDAC5,TRUE,FALSE
2595.0,151649,PP2D1,TRUE,FALSE
2596.0,896,CCND3,TRUE,FALSE
2597.0,80333,KCNIP4,TRUE,FALSE
2598.0,85313,PPIL4,TRUE,FALSE
2599.0,4582,MUC1,TRUE,FALSE
2600.0,10973,ASCC3,TRUE,FALSE
2601.0,54502,RBM47,TRUE,FALSE
2602.0,6135,RPL11,TRUE,FALSE
2603.0,79805,VASH2,TRUE,FALSE
2604.0,10575,CCT4,TRUE,FALSE
2605.0,387338,NSUN4,TRUE,FALSE
2606.0,9212,AURKB,TRUE,FALSE
2607.0,7295,TXN,TRUE,FALSE
2608.0,79876,UBA5,TRUE,FALSE
2609.0,54552,GNL3L,TRUE,FALSE
2610.0,475,ATOX1,TRUE,FALSE
2611.0,7268,TTC4,TRUE,FALSE
2612.0,23450,SF3B3,TRUE,FALSE
2613.0,10351,ABCA8,TRUE,FALSE
2614.0,9588,PRDX6,TRUE,FALSE
2615.0,53371,NUP54,TRUE,FALSE
2616.0,283208,P4HA3,TRUE,FALSE
2617.0,687,KLF9,TRUE,FALSE
2618.0,1520,CTSS,TRUE,FALSE
2619.0,110117499,P3R3URF-PIK3R3,TRUE,FALSE
2620.0,8065,CUL5,TRUE,FALSE
2621.0,56302,TRPV5,TRUE,FALSE
2622.0,54583,EGLN1,TRUE,FALSE
2623.0,166863,RBM46,TRUE,FALSE
2624.0,120796,OR56A1,TRUE,FALSE
2625.0,51733,UPB1,TRUE,FALSE
2626.0,53938,PPIL3,TRUE,FALSE
2627.0,55922,NKRF,TRUE,FALSE
2628.0,1385,CREB1,TRUE,FALSE
2629.0,27101,CACYBP,TRUE,FALSE
2630.0,9899,SV2B,TRUE,FALSE
2631.0,26548,ITGB1BP2,TRUE,FALSE
2632.0,9635,CLCA2,TRUE,FALSE
2633.0,51377,UCHL5,TRUE,FALSE
2634.0,794,CALB2,TRUE,FALSE
2635.0,84694,GJA10,TRUE,FALSE
2636.0,51236,HGH1,TRUE,FALSE
2637.0,57574,MARCHF4,TRUE,FALSE
2638.0,3614,IMPDH1,TRUE,FALSE
2639.0,100507650,RNF212B,TRUE,FALSE
2640.0,374955,SPATA21,TRUE,FALSE
2641.0,977,CD151,TRUE,FALSE
2642.0,3685,ITGAV,TRUE,FALSE
2643.0,348235,SKA2,TRUE,FALSE
2644.0,57097,PARP11,TRUE,FALSE
2645.0,123624,AGBL1,TRUE,FALSE
2646.0,84134,TOMM40L,TRUE,FALSE
2647.0,115825,WDFY2,TRUE,FALSE
2648.0,3549,IHH,TRUE,FALSE
2649.0,4636,MYL5,TRUE,FALSE
2650.0,5694,PSMB6,TRUE,FALSE
2651.0,5702,PSMC3,TRUE,FALSE
2652.0,8988,HSPB3,TRUE,FALSE
2653.0,11338,U2AF2,TRUE,FALSE
2654.0,3817,KLK2,TRUE,FALSE
2655.0,1634,DCN,TRUE,FALSE
2656.0,3688,ITGB1,TRUE,FALSE
2657.0,23517,MTREX,TRUE,FALSE
2658.0,9211,LGI1,TRUE,FALSE
2659.0,117286,CIB3,TRUE,FALSE
2660.0,51084,CRYL1,TRUE,FALSE
2661.0,5071,PRKN,TRUE,FALSE
2662.0,5174,PDZK1,TRUE,FALSE
2663.0,6262,RYR2,TRUE,FALSE
2664.0,10518,CIB2,TRUE,FALSE
2665.0,52,ACP1,TRUE,FALSE
2666.0,27254,CSDC2,TRUE,FALSE
2667.0,1395,CRHR2,TRUE,FALSE
2668.0,6182,MRPL12,TRUE,FALSE
2669.0,5816,PVALB,TRUE,FALSE
2670.0,1892,ECHS1,TRUE,FALSE
2671.0,8662,EIF3B,TRUE,FALSE
2672.0,3184,HNRNPD,TRUE,FALSE
2673.0,5715,PSMD9,TRUE,FALSE
2674.0,55695,NSUN5,TRUE,FALSE
2675.0,8570,KHSRP,TRUE,FALSE
2676.0,9099,USP2,TRUE,FALSE
2677.0,7265,TTC1,TRUE,FALSE
2678.0,10454,TAB1,TRUE,FALSE
2679.0,3329,HSPD1,TRUE,FALSE
2680.0,54865,GPATCH4,TRUE,FALSE
2681.0,81037,CLPTM1L,TRUE,FALSE
2682.0,22984,PDCD11,TRUE,FALSE
2683.0,55163,PNPO,TRUE,FALSE
2684.0,1291,COL6A1,TRUE,FALSE
2685.0,10576,CCT2,TRUE,FALSE
2686.0,1295,COL8A1,TRUE,FALSE
2687.0,51645,PPIL1,TRUE,FALSE
2688.0,23461,ABCA5,TRUE,FALSE
2689.0,5054,SERPINE1,TRUE,FALSE
2690.0,6603,SMARCD2,TRUE,FALSE
2691.0,9470,EIF4E2,TRUE,FALSE
2692.0,57690,TNRC6C,TRUE,FALSE
2693.0,5997,RGS2,TRUE,FALSE
2694.0,8914,TIMELESS,TRUE,FALSE
2695.0,134492,NUDCD2,TRUE,FALSE
2696.0,2287,FKBP3,TRUE,FALSE
2697.0,9472,AKAP6,TRUE,FALSE
2698.0,958,CD40,TRUE,FALSE
2699.0,80270,HSD3B7,TRUE,FALSE
2700.0,7471,WNT1,TRUE,FALSE
2701.0,51077,FCF1,TRUE,FALSE
2702.0,5714,PSMD8,TRUE,FALSE
2703.0,10498,CARM1,TRUE,FALSE
2704.0,51141,INSIG2,TRUE,FALSE
2705.0,103910,MYL12B,TRUE,FALSE
2706.0,55080,TAPBPL,TRUE,FALSE
2707.0,6261,RYR1,TRUE,FALSE
2708.0,7090,TLE3,TRUE,FALSE
2709.0,54997,TESC,TRUE,FALSE
2710.0,8883,NAE1,TRUE,FALSE
2711.0,221078,NSUN6,TRUE,FALSE
2712.0,146862,UNC45B,TRUE,FALSE
2713.0,23076,RRP1B,TRUE,FALSE
2714.0,5303,PIN4,TRUE,FALSE
